,name,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
114,Roberto Gagliardini,90,0,0,68,16,2,5,0,0.0,0.0,0.2,4,0,43,58,74.1,148,31,45,1,1
115,Roberto Gagliardini,90,0,0,86,16,2,1,1,0.0,0.0,0.0,1,0,70,77,90.9,245,59,156,1,2
116,Roberto Gagliardini,69,3,0,46,7,3,1,0,0.1,0.1,0.0,1,0,31,37,83.8,78,35,123,0,0
117,Roberto Gagliardini,90,1,0,79,44,3,2,0,0.0,0.0,0.0,0,0,62,71,87.3,388,54,110,2,2
118,Roberto Gagliardini,90,0,0,81,12,1,4,0,0.0,0.0,0.0,1,0,58,68,85.3,249,59,132,2,4
119,Roberto Gagliardini,21,0,0,11,4,0,1,0,0.0,0.0,0.0,0,0,10,10,100.0,53,9,36,0,0
120,Roberto Gagliardini,36,1,1,35,8,3,1,1,0.0,0.0,0.0,0,0,25,28,89.3,106,20,35,1,1
121,Roberto Gagliardini,90,0,0,80,25,3,3,0,0.0,0.0,0.1,2,0,59,72,81.9,212,43,180,0,0
122,Roberto Gagliardini,90,0,0,72,19,2,2,3,0.0,0.0,0.0,0,0,53,65,81.5,229,57,143,1,1
123,Roberto Gagliardini,90,1,1,58,17,1,1,0,0.0,0.0,0.0,1,0,40,49,81.6,155,41,105,1,1
124,Roberto Gagliardini,45,0,0,40,9,2,1,1,0.0,0.0,0.0,0,0,25,32,78.1,93,30,120,1,1
125,Roberto Gagliardini,3,0,0,7,3,1,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0
126,Roberto Gagliardini,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
127,Roberto Gagliardini,17,0,0,13,5,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,49,6,15,0,0
128,Roberto Gagliardini,90,1,0,90,20,7,5,1,0.1,0.1,0.0,1,0,58,69,84.1,221,46,201,0,0
129,Roberto Gagliardini,90,1,0,76,28,1,3,0,0.0,0.0,0.0,1,0,65,71,91.5,301,65,112,0,0
130,Roberto Gagliardini,90,1,0,68,25,1,1,1,0.2,0.2,0.0,3,0,50,59,84.7,151,54,50,0,0
131,Roberto Gagliardini,90,1,0,53,38,2,5,3,0.0,0.0,0.0,0,0,36,43,83.7,178,38,33,0,0
132,Roberto Gagliardini,90,1,0,88,15,3,4,0,0.0,0.0,0.0,3,0,67,77,87.0,385,55,109,1,1
133,Roberto Gagliardini,90,5,0,98,16,4,0,0,0.6,0.6,0.0,1,0,72,85,84.7,309,71,179,0,0
134,Roberto Gagliardini,90,0,0,57,29,2,0,1,0.0,0.0,0.1,2,0,48,52,92.3,233,41,94,0,0
135,Roberto Gagliardini,90,1,0,66,35,2,1,1,0.0,0.0,0.2,1,0,42,54,77.8,264,35,127,0,0
136,Roberto Gagliardini,37,1,0,30,3,2,0,0,0.0,0.0,0.0,2,0,19,24,79.2,150,22,45,0,1
137,Roberto Gagliardini,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
138,Domenico Berardi,90,2,1,39,18,1,0,1,0.1,0.1,0.1,3,0,21,29,72.4,96,27,111,1,2
139,Domenico Berardi,90,4,1,53,19,1,0,0,0.1,0.1,0.1,7,0,31,41,75.6,224,38,75,1,1
140,Domenico Berardi,90,6,0,53,16,0,1,2,0.2,0.2,0.1,6,1,24,43,55.8,123,33,73,0,0
141,Domenico Berardi,79,2,1,40,25,0,0,0,0.1,0.1,0.4,1,0,22,31,71.0,69,26,17,2,3
142,Domenico Berardi,90,3,3,54,19,0,0,0,1.1,0.3,0.4,5,0,36,46,78.3,246,42,51,0,0
143,Domenico Berardi,90,6,2,64,18,3,0,1,0.6,0.6,0.6,6,0,34,50,68.0,347,48,167,2,4
144,Domenico Berardi,90,5,0,59,21,0,0,2,1.7,1.0,0.1,7,0,27,37,73.0,183,48,117,4,4
145,Domenico Berardi,76,3,1,59,12,3,0,0,0.1,0.1,0.0,3,0,33,49,67.3,134,46,106,1,3
146,Domenico Berardi,18,1,0,18,1,0,0,0,0.8,0.0,0.1,1,1,9,13,69.2,53,16,57,0,0
147,Domenico Berardi,75,4,0,53,14,0,0,0,0.1,0.1,0.2,7,0,32,43,74.4,118,43,84,0,1
148,Domenico Berardi,62,1,0,33,20,1,0,1,0.0,0.0,0.4,4,0,19,26,73.1,105,23,44,0,0
149,Domenico Berardi,71,4,0,46,16,1,0,2,0.2,0.2,0.1,4,1,22,36,61.1,103,32,137,3,4
150,Domenico Berardi,74,3,0,37,27,2,0,1,0.1,0.1,0.1,4,0,16,27,59.3,127,29,132,2,3
151,Domenico Berardi,63,2,1,35,26,1,0,0,0.2,0.2,0.0,2,0,13,24,54.2,89,21,72,0,0
152,Domenico Berardi,90,2,0,74,27,3,1,1,0.1,0.1,0.4,5,0,38,59,64.4,210,53,172,2,3
153,Domenico Berardi,90,4,3,59,31,3,3,1,0.2,0.2,0.3,5,0,29,46,63.0,217,38,169,2,3
154,Domenico Berardi,90,4,0,52,22,2,0,1,0.1,0.1,0.6,7,0,30,41,73.2,162,45,70,3,3
155,Domenico Berardi,59,0,0,31,15,0,3,3,0.0,0.0,0.0,0,0,12,21,57.1,46,21,31,0,1
156,Domenico Berardi,90,3,0,61,35,1,1,2,0.4,0.4,0.1,5,0,28,40,70.0,214,42,176,2,2
157,Domenico Berardi,90,1,0,52,13,1,1,1,0.1,0.1,0.4,8,0,24,43,55.8,271,40,212,1,1
158,Domenico Berardi,53,2,1,37,10,2,0,0,0.0,0.0,0.1,2,0,16,30,53.3,47,25,125,0,0
159,Domenico Berardi,67,3,1,35,19,1,0,0,0.1,0.1,0.0,3,0,13,21,61.9,38,26,104,2,4
160,Domenico Berardi,73,3,1,25,12,0,1,0,0.6,0.6,0.0,0,0,8,14,57.1,77,19,161,2,2
161,Domenico Berardi,54,0,0,19,29,0,2,2,0.0,0.0,0.0,2,0,10,13,76.9,28,12,41,0,2
162,Domenico Berardi,29,0,0,11,10,1,0,1,0.0,0.0,0.0,0,0,1,9,11.1,7,7,21,0,0
163,Domenico Berardi,72,2,1,33,23,0,1,0,0.1,0.1,0.0,3,0,12,19,63.2,62,26,92,1,2
164,Domenico Berardi,64,0,0,32,7,0,1,0,0.0,0.0,0.0,0,0,12,24,50.0,92,29,92,2,3
165,Domenico Berardi,90,2,1,39,12,0,0,1,0.8,0.1,0.3,4,0,21,30,70.0,104,37,123,1,1
166,Domenico Berardi,88,4,2,35,21,1,1,2,0.3,0.3,0.1,6,1,16,22,72.7,39,26,105,2,4
167,Domenico Berardi,79,6,3,42,39,2,0,0,0.7,0.7,0.0,2,1,22,30,73.3,115,25,123,0,1
168,Arkadiusz Milik,61,2,2,21,15,1,0,0,0.1,0.1,0.0,1,0,8,13,61.5,4,20,8,0,1
169,Arkadiusz Milik,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
170,Arkadiusz Milik,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
171,Arkadiusz Milik,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
172,Arkadiusz Milik,9,0,0,6,2,0,0,0,0.0,0.0,0.0,2,1,4,4,100.0,4,5,12,0,0
173,Arkadiusz Milik,20,2,2,6,1,0,1,0,0.5,0.5,0.0,2,0,3,3,100.0,12,4,14,1,1
174,Arkadiusz Milik,15,0,0,3,5,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,5,3,5,0,0
175,Arkadiusz Milik,4,0,0,4,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,4,11,0,1
176,Arkadiusz Milik,8,0,0,7,7,0,0,0,0.0,0.0,0.4,1,0,4,5,80.0,4,7,20,0,0
177,Arkadiusz Milik,25,3,1,13,1,0,0,0,0.3,0.3,0.0,1,0,5,8,62.5,2,7,2,0,0
178,Arkadiusz Milik,26,3,3,16,5,0,1,1,0.6,0.6,0.0,2,0,7,11,63.6,42,10,16,0,0
179,Arkadiusz Milik,24,2,2,10,5,0,0,0,0.7,0.7,0.0,0,0,3,6,50.0,2,8,21,0,0
180,Arkadiusz Milik,73,3,1,37,18,0,0,1,0.9,0.9,0.1,3,0,22,23,95.7,60,34,13,1,1
181,Arkadiusz Milik,29,1,0,13,9,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,36,11,8,0,0
182,Arkadiusz Milik,32,0,0,14,13,2,0,0,0.0,0.0,0.0,0,0,7,8,87.5,0,9,10,0,1
183,Arkadiusz Milik,27,3,0,18,7,0,0,0,0.6,0.6,0.0,1,0,8,12,66.7,8,11,38,0,1
184,Arkadiusz Milik,19,1,1,6,5,0,0,0,0.1,0.1,0.0,0,0,2,3,66.7,18,5,18,0,0
185,Alin Tosca,90,0,0,51,11,4,1,3,0.0,0.0,0.0,0,0,35,41,85.4,270,26,54,0,0
186,Alin Tosca,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
187,Alin Tosca,90,1,0,64,9,2,1,1,0.0,0.0,0.0,2,0,49,57,86.0,414,43,94,1,1
188,Alin Tosca,90,1,0,65,17,4,0,2,0.0,0.0,0.0,0,0,45,55,81.8,232,44,180,0,1
189,Alin Tosca,63,0,0,42,6,0,0,1,0.0,0.0,0.0,0,0,27,37,73.0,225,24,55,0,0
190,Alin Tosca,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
191,Alin Tosca,90,0,0,59,17,2,3,1,0.0,0.0,0.0,0,0,38,45,84.4,239,29,89,0,0
192,Alin Tosca,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
193,Alin Tosca,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
